title,introduction,link,price,booking_date,rating_star,rating_count,country,cat_key,,
日本・高知｜ 足摺海洋館門票  SATOUMI,立即訂購足摺海洋館門票，體驗日本四國最南端也最具有特色的水族館。足摺海洋館坐擁龍串灣的美麗海景，館內約有 350 種、達 15000 隻可愛的海洋生物。其中備受矚目的「龍串灣大水槽」，在這巨大的水槽內可以近距離欣賞高知縣天然的紀念物「十字牡丹珊瑚群體」、各式各樣的造礁珊瑚、優游自得的熱帶魚。利用這次的機會，與可愛的海洋生物來場美麗的邂逅吧！,https://www.kkday.com/zh-tw/product/115475,232,20220315,4,1,日本,"['景點門票', '主題樂園']",,
北海道交通票券｜十勝巴士周遊券一日券 / 二日券 VISIT TOKACHI PASS,立即在 KKday 預訂，北海道超值周遊券，十勝巴士周遊券 VISIT TOKACHI PASS，一日券 / 二日券自由搭配選擇，除了必去的幸福車站、愛國車站、鞔曳賽馬外，也能盡情享受巡遊十勝川溫泉、然別湖、糠平源泉鄉等具十勝魅力之景點的樂趣。,https://www.kkday.com/zh-tw/product/38171,363,20220315,4.88,8,日本,['交通票券'],,
日本．京都｜かめや本家｜傳統豆腐豆皮懷石料理,綿延無盡的京都小巷，潛藏了日本的飲食文化經髓。かめや本家選用頂級的日本豆腐，搭配精心烹製的肉品和當地蔬菜，在充滿禪意的用餐環境中，享受京都古老的飲食藝術。 每日限定開胃菜、大份量生魚片，配上各種形式的豆腐，以創新的烹調手法，提供最美味的懷石料理。,https://www.kkday.com/zh-tw/product/21321,785,20220319,5,1,日本,"['當地美食', '餐廳訂位', '特色行程']",,
泰國曼谷北碧府一日遊｜桂河大橋、愛侶灣國家公園、JEATH 博物館（小團拼團）,參加北碧一日遊行程，在導遊的帶領之下，吸收泰國最重要的歷史遺跡，北碧最知名景點一次走透透，愛侶灣國家公園、JEATH 博物館和桂河大橋。將時間追朔回戰爭時期，一個充滿歷史故事和自然美景的好所在。,https://www.kkday.com/zh-tw/product/33816,2813,20220316,0,0,泰國,"['一日遊', '城市觀光', '博物館&展覽']",,
東京美食之旅及書法體驗,品嚐正宗的日本食物，參觀著名的紀念品店，須賀商業街. 參觀老太太原宿，這是一條長800米的老年婦女購物街. 學習Shodo，帶回家一件高質量的印有你個人書法的襯衫.,https://www.kkday.com/zh-tw/product/117245,7353,20220316,0,0,日本,['一日遊'],,
日本大阪 Osaka Metro｜大阪地鐵巴士乘車券一日券 / 二日券 Osaka day pass,透過 KKday 訂購大阪地鐵乘車券 Osaka day pass，在票券有效期限內可無限搭乘大阪市區地鐵及大阪城市巴士。乘車券提供 1 日券及 2 日券可選擇，可依照行程自由挑選。出示票券即享有大阪市內觀光景點優惠折扣，大阪城天守閣、大阪水上巴士 AQUALINER 等都能用優惠價格前往觀光。,https://www.kkday.com/zh-tw/product/115045,157,20220316,0,0,日本,['交通票券'],,
紐約百老匯音樂劇｜陰間大法師 Beetlejuice,紐約必看百老匯經典音樂劇，現在預訂紐約百老匯音樂劇陰間大法師 Beetlejuice ，在售票處換票直接入場！榮獲美國戲劇最高榮譽東尼獎 2019 年提名，改編自 Tim Burton 最受歡迎電影《陰間大法師》,https://www.kkday.com/zh-tw/product/35166-beetlejuice-broadway-show-tickets-new-york,2216,20220409,0,0,美國,['特色表演'],,
Private Half-Day Cooking Class in Istanbul,Private Half-Day Cooking Class,https://www.kkday.com/zh-tw/product/24752,4688,20220319,0,0,土耳其,['私人團&包車'],,
Full day tour from Cappadocia Devrent Valley Monk Valley & Open air Museum in Goreme,"Be amazed by natural rock formations of the Devrent Valley and Pasabag; followed by a visit to Göreme Open-Air Museum, a coherent geographical entity along with monasteries and churches. End your tour by making your own pottery in Avanos.",https://www.kkday.com/zh-tw/product/24697-day-tour-from-cappadocia-devrent-valley-pasabag-valley-goreme-open-air-museum-turkey,2415,20220319,0,0,土耳其,['一日遊'],,
Small Group Imperial Tour of Istanbul - Afternoon,"Enjoy a half-day tour of Istanbul visiting Hagia Sophia, the Underground Cistern, and the Grand Bazaar.",https://www.kkday.com/zh-tw/product/24669,1563,20220319,0,0,土耳其,['一日遊'],,
越南會安 | 會安回憶 Hoi An Memories 門票,現在訂購會安回憶（Hoi An Memorries）門票，欣賞一場由近 500 名表演者一起參與的山水實景大秀。會安記憶是個壯觀而瑰麗的大舞台，河流與見證了許多歷史的老房子相襯，成為表演的最佳背景，演員們透過精緻的表演藝術向觀眾訴說關於會安的數百年來的歷史與文化價值。亦能加購接駁車服務，讓你不用煩惱交通問題，輕鬆入場！,https://www.kkday.com/zh-tw/product/20235-hoi-an-memories-show-ticket,596,20220318,4.48,42,越南,"['特色表演', '景點門票', '文化節慶']",,
美國西雅圖國際機場 SEA 往返西雅圖市區（不含接機舉牌服務）｜機場接送專車,使用機場包車服務，免除購票與帶著行李換乘交通工具的舟車勞頓，更不需擔心自行搭地鐵或攔計程車的安全問題，搭乘舒適專車沿街欣賞西雅圖市景，輕鬆直達西雅圖目的地！,https://www.kkday.com/zh-tw/product/27725,1782,20220317,0,0,美國,"['專車接送', '交通票券']",,
"【酒店自助餐優惠2022】高達88折｜尖沙咀凱悅咖啡廳｜味遊大江南北主題自助餐｜Hyatt Regency Hong Kong, Tsim Sha Tsui",咖啡廳的烹飪團隊將呈獻味遊大江南北主題自助餐，讓客人的味蕾走遍中國各大省份，品嚐一系列中國經典菜式。,https://www.kkday.com/zh-tw/product/116137,1379,20220316,3.87,89,港澳,"['餐廳訂位', '當地美食']",,
冰島凱夫拉維克國際機場 KEF 至 雷克雅維克市區｜Flybus 機場巴士客運,現在預訂 Flybus 機場巴士客運，從冰島凱夫拉維克國際機場搭乘舒適接駁巴士，前往雷克雅維克市區巴士總站或下塌飯店，貼心的巴士服務會參考你的航班落地時間發車，不需擔心班機延誤，節省你的寶貴時間，也解決拖著行李轉乘的不便！,https://www.kkday.com/zh-tw/product/17710,740,20220317,4.73,149,冰島,['交通票券'],,
【文青好去處】藝術空間一日通行證 x 免費升級本土手工少爺啤 - 東南樓藝術酒店 Tung Nam Lou Art Hotel,藝遊東南樓 - 置身開放式藝術社區，想像會遇到哪位藝術家的創作? 一至三樓的藝術社區，透明玻璃作獨立間隔，讓你身處室內之時，隨時感受城市的脈搏；歡迎參觀時跟藝術社區內的用戶分享交流。「藝術社區」設不同主題的開放空間，包括藝術實驗空間「Art Lab」、藝文閱覽空間「Soul Room」、自助手作香囊空間「尋香工作室」，讓訪客靜靜地享受獨處時光，帶來自我修復的療癒。除此之外，還會奉上一支香港本地手工啤酒「少爺啤」。少爺啤酒廠成立於2013年12月，作為一家亞洲領先精釀啤酒廠，少爺運用自家創意加上嚴謹的技巧，釀造出糅合亞洲文化的世界級精釀。啤酒以外還可以選擇鳳凰單欉冷泡茶，以新穎方式體驗中國千年茶飲文化。樓上雅座 City Terrace - 給自己一杯茶的時光，看看它能帶給你什麼?位於 5 樓樓上雅座 City Terrace，彷彿隱於鬧市中的小綠洲，讓你一覽街道的繁華熱鬧，正好與吧台上安靜的蠟燭光相映成趣。融合茶、啡、酒與藝術，點一杯飲料，呼出繁忙生活中的疲憊。,https://www.kkday.com/zh-tw/product/37140-tung-nam-lou-art-hotel-day-pass,1016,20220316,4.34,41,港澳,"['文史藝術', 'DIY課程', '特色行程']",,
日本京都世界遺產｜元離宮二條城門票,透過 KKday 訂購日本京都世界遺產元離宮二條城門票，現場出示電子憑證即可輕鬆入場參觀。元離宮二條城（俗稱二條城）建於江戶時代初期慶長六年（1601 年），400 年來見證了德川家的榮枯興衰與日本歷史變遷的城池。也因此在 1994 年被聯合國教育科學文化組織列入世界遺產中的古都京都的文化財之一。,https://www.kkday.com/zh-tw/product/22294,249,20220316,4.86,42,日本,"['景點門票', '文化節慶', '博物館&展覽']",,
日本超值套票｜JR PASS 關西地區鐵路周遊券＋淡路島二次元之森高速巴士套票（電子票）,事先在 KKday 購買日本 JR Pass 關西地區鐵路周遊券加淡路島二次元之森「NARUTO＆BORUTO忍里」高速直達巴士組合套票超划算！使用關西鐵路周遊券，提供電子票兌換服務，可連續 1 / 2 / 3 / 4 天無限次搭乘，暢遊京都、大阪、神戶、奈良、和歌山與姬路等地，還能搭乘關西機場 HARUKA 特急列車快速往返市區，輕鬆玩遍關西地區。搭配大阪始發的往返高速巴士車票+「NARUTO＆BORUTO忍里」門票，盡情暢遊人氣動漫火影忍者主題樂園。,https://www.kkday.com/zh-tw/product/29844,1620,20220315,5,1,日本,['交通票券'],,
Full day Pamukkale & Hierapolis Tour from Izmir,Discover Pamukkale and the ancient city of Hierapolis during this guided day trip from Izmir. The tour includes a visit to the stunning natural wonder of Pamukkale and the fascinating Roman ruins at Hierapolis.,https://www.kkday.com/zh-tw/product/24670-izmir-tour-pamukkale-and-hierapolis-turkey,3552,20220319,4.5,2,土耳其,['一日遊'],,
泰國曼谷廊曼國際機場 DMK ＆素萬那普機場 BKK ＆曼谷市區至北碧府 | 市區機場接送專車,立刻預訂專屬包車從曼谷機場及市區直達北碧府飯店，由專業駕駛帶領你，省去轉乘的不便。不用提著大包小包行李，讓這趟泰國旅行更加地輕鬆自在！,https://www.kkday.com/zh-tw/product/34653-private-transfer-bangkok-kanchanaburi,1832,20220316,5,2,泰國,"['專車接送', '私人團&包車']",,
泰國包車考艾一日遊| Farm Chok Chai ＆考艾國家森林公園＆PB Valley,現在訂購考艾包車旅遊帶你一天之內走訪考艾 Farm Chok Chai 酪農場、考艾國家森林公園、PB Valley 葡萄酒莊園！曼谷市區出發，自由行程安排，不同人數的車型滿足乘客需求，輕鬆遊歷最美山城的考艾。,https://www.kkday.com/zh-tw/product/100704,2936,20220316,5,1,泰國,"['一日遊', '專車接送', '私人團&包車']",,
新加坡 | 烏敏島划槳＆探索攤販,在烏敏島中探索新加坡的自然美景。劃槳穿過茂密的森林，沿途可以看到採石場湖泊、椰林和迷人的原生動植物。,https://www.kkday.com/zh-tw/product/100735-pulau-ubin-singapore-paddle-peddle-cycling-adventure,4111,20220322,0,0,新加坡,"['戶外休閒', '水上活動', '一日遊']",,
紐約百老匯音樂劇｜哈利波特與被詛咒的孩子 Harry Potter and the Cursed Child 音樂劇門票,現在預訂紐約百老匯哈利波特與被詛咒的孩子音樂劇門票，身為電影 《哈利波特》的粉絲，怎麼能夠錯過這部百老匯音樂劇？榮獲多項大獎殊榮，透過百老匯音樂劇的呈現方式，還原哈利波特的魔法世界。在 KKday 提早購票選定座位區域，不用擔心現場票銷售一空，簡單購票讓您一起加入霍格華滋的行列。,https://www.kkday.com/zh-tw/product/34965-harry-potter-and-the-cursed-child-broadway-show-new-york,2671,20220316,0,0,美國,['特色表演'],,
帛琉住宿 | Palau Hotel | 市中心住宿 | 享海景 & 美味早餐 | 加購機場接駁,Palau Hotel  坐落於市中心最佳位置、深入了解在地生活住宿首選，開啟帛琉假期最佳選項、美味豐富中西式自助早餐、便捷抵達各景點： 步行距離歷史文化之旅 - 艾佩松博物館 Etpison Museum & 男人會館 Abai House  、日光灣散步抵達、洛克群島南方潟湖 Rock Islands Southern Lagoon 世界遺跡、KB大橋、小白宮、水母湖畢生難忘夢境體驗、更多各式水上下活動：體驗潛水、SUP 立槳體驗、驚艷大斷層、夕陽獨木舟，玩累了海島 SPA 休憩充電！飢腸轆轆至無人島 BBQ 填飽肚子、KKday 立即下訂帛琉度假模式全啟動、滿滿回憶帶回家！,https://www.kkday.com/zh-tw/product/121659,710,20220317,0,0,帛琉,"['民宿', '飯店']",,
迪拜專業旅拍,與當地專業攝影師在迪拜安排自己的照片拍攝. 在你喜歡的地點捕捉你旅途中美好的時刻. 準備好展示你的曼妙姿勢，讓你的Instagram大放異彩！.,https://www.kkday.com/zh-tw/product/34728,4746,20220317,0,0,阿拉伯聯合大公國,['戶外休閒'],,
泰國包車佛統府一日遊| 佛統大塔＆佛統紅蓮花水上市場＆海椰寺水上市場,現在訂購佛統包車旅遊帶你一天之內走佛統大塔、佛統紅蓮花水上市場、海椰寺水上市場！從曼谷市區出發前往佛統，車程約 1.5 小時，專屬 10 小時私人包車服務，自由安排行程，與家人朋友出遊最方便！,https://www.kkday.com/zh-tw/product/100614,2692,20220316,0,0,泰國,"['專車接送', '私人團&包車']",,
【文青必遊】National Museum 新加坡國家博物館門票,新加坡國家博物館是新加坡歷史最悠久的博物館，除了豐富的文物史料，更有吸眼球的純白色系的建築外觀和展覽空間，邊了解獅城發展邊吹冷氣的享受是炎熱的新加坡白天，最適合安排的博物館行程。,https://www.kkday.com/zh-tw/product/25506-national-museum-singapore-ticket,190,20220315,4.37,27,新加坡,['博物館&展覽'],,
【澳門 360° 旋轉餐廳】澳門旅遊塔自助午餐（送澳門旅遊塔觀景台門票）,位於全澳最高、獨一無二澳門旅遊塔 60 層樓的 360° 旋轉餐廳，提供精緻的 Buffet 自助午餐，餐廳每一個半小時旋轉一圈，隨著餐廳的慢慢旋轉，你可飽覽澳門美不勝收的醉人景致。午餐用餐有兩個時段可選擇，你可以享用著午餐邊欣賞澳門景色帶給你獨特的浪漫體驗。,https://www.kkday.com/zh-tw/product/10554-360-cafe-lunch-buffet-at-macau-tower,555,20220318,4.42,311,港澳,"['餐廳訂位', '當地美食']",,
【自由行必備】藍山探索巴士90分鐘觀光之旅+隨上隨下一日無限次搭乘車票,藍山探索巴士90分鐘觀光之旅，涵蓋被列入世界遺產名錄的藍山國家公園、卡通巴、蘿拉及其周圍的藍山上游地區。也可另購隨上隨下一日無限次搭乘車票，使用此車票可以看到更多的藍山，物超所值。是按照自己的節奏探索的最佳方式！,https://www.kkday.com/zh-tw/product/6185-blue-mountains-explorer-bus-1-day-unlimited-access-ticket,580,20220319,4.69,16,澳洲,"['城市觀光', '交通票券']",,
美國波士頓｜新英格蘭水族館門票 New England Aquarium｜可選購 IMAX 電影票,新英格蘭水族館擁有貫穿 4 層樓的全透明水族空間，漫步過程中，以各種角度欣賞巨型海龜、小鯊魚等多種魚類，在波士頓體驗《小美人魚》的繽紛海洋世界。另外，超逼真、高音質、超寬屏幕的 IMAX 電影，讓你驚呼連連。,https://www.kkday.com/zh-tw/product/20682,284,20220315,4.67,3,美國,['景點門票'],,
【The Food Story餐飲禮券】$100/$500 餐飲現金券｜旗下所有餐廳適用,The Food Story 成立於 2018 年，至今已開設超過 17 間餐廳，包括日山、月山、祥仔及麒藝館等品牌。集團餐廳遍佈港九新界，於尖沙咀海港城、銅鑼灣時代廣場、沙田新城市廣場、尖沙咀 K11、中環 H Queen’s 等皆有分店。由日本米芝蓮一星日山和牛壽喜燒、法國松露專門店、名廚 Ricky 主理之餐飲品牌、揉合日本文化的新派粵菜，以至日系輕食 café 等，The Food Story 的多元餐飲選擇帶領食客享受環球飲食樂趣！,https://www.kkday.com/zh-tw/product/126680,327,20220315,0,0,港澳,['當地美食'],,
【香港短租/月租酒店優惠】港威酒店｜Long Stay 「如家」長期住宿優惠,預訂Gateway Hotel Hong Kong港威酒店「如家」長期住宿優惠，並入住連續7晚或以上，即可享每晚港幣 605元起的優惠房價﹑保證客房升級﹑餐飲折扣﹑乾濕洗熨服務優惠及其他尊享優惠，讓您享受如在家中的稱心舒適。,https://www.kkday.com/zh-tw/product/102140,15368,20220401,4,1,港澳,['飯店'],,
BEST OF DC - VIP TOUR,"Best of DC – VIP Tour - experience Washington, DC like a true insider!",https://www.kkday.com/zh-tw/product/26329,2813,20220316,0,0,美國,['一日遊'],,
愛媛松山 道後溫泉別館 飛鳥乃湯泉｜泡湯券＆包廂休息室,立即透過 KKday 訂購道後溫泉門票，不需現場排隊購票入場！道後溫泉別館 飛鳥乃湯泉是採用飛鳥時代建築風格的新式溫泉湯屋。除了開放式大浴場、露天浴池外，還提供包廂休息室、大廳休息室等方案，可依個人需求自由挑選，享受泡湯的寧靜愜意時光。,https://www.kkday.com/zh-tw/product/124904-dogo-onsen-annex-asuka-no-yu-ticket-private-room-lounge-ehime,148,20220316,0,0,日本,"['景點門票', '身心療育']",,
大阪租車｜JR Rent-A-Car｜新大阪車站取車,現在預訂大阪租車，輕鬆自駕遊大阪！方案包含導航、免責＋NOC 安心保險、免費嬰兒座椅，抵達新大阪車站後即能展開自由自在的自駕旅行，載著行李前往飯店或旅遊景點，輕鬆遊覽環球影城、大阪海遊館、大阪城等人氣景點，隨心所欲規劃路線，不受限於制式套裝行程，享受無拘無束的大阪自助行。,https://www.kkday.com/zh-tw/product/115201,1477,20220318,0,0,日本,['租車自駕'],,
促銷：印尼雅加達專業旅拍,安排您自己的照片拍攝在雅加達與當地專業攝影師. 在你喜歡的地方捕捉你旅途中美好的時刻. 準備好展示你的曼妙姿勢，讓你的Instagram閃閃發光.,https://www.kkday.com/zh-tw/product/34746,4219,20220317,0,0,印尼,['戶外休閒'],,
【清邁有機農場烹煮】Mama Noi 泰式料理教室烹飪體驗,到清邁 Mama Noi 泰式料理教室，你將穿上圍裙戴起斗笠，前往自家有機生態農場親手摘取新鮮香料，專業又幽默的大廚以中英雙語教學，讓你在寬敞舒適的露天廚房，輕鬆體驗泰式料理魅力，無經驗也能煮出一桌道地泰國菜！,https://www.kkday.com/zh-tw/product/4127,256,,4.7,1159,泰國,['DIY課程'],,
"【獨家優惠 - 五星級點心放題低至8折】 凱悅軒點心放題｜尖沙咀凱悅酒店 Hyatt Regency Hong Kong, Tsim Sha Tsui",凱悅軒融合現代藝術與20年代傳統茶館的精髓，是品嚐地道中式佳餚的理想地點。凱悅軒呈獻一系列令饗客難以忘懷的經典招牌菜，包括：蜜汁叉燒、筍尖蝦餃王、飛魚子燒賣等。另同時炮製多款時令佳餚以供品嚐。點心放題由早上10點起供應，只需$295/位 (已含10%服務費)起，享長達120分鐘各式精緻點心、小食、甜點任食，共20多款可選，用料新鮮，叉燒亦用西班牙黑豚、配以蜜汁，口感一流，為必食之選！KKday 限時獨家優惠，由即日起至2月28日，享低至8折預訂優惠，立即把握優惠預訂！,https://www.kkday.com/zh-tw/product/114210,1139,20220317,4.26,136,港澳,"['文化節慶', '當地美食']",,
【 迷人景致住宿連美食staycation優惠】豪華客房住宿｜香港黃金海岸酒店 Hong Kong Gold Coast Hotel,香港黃金海岸酒店所有453間客房與套房均坐擁迷人海景或黃金海岸遊艇會及鄉村俱樂部優美景致，秀麗風光與舒適空間於此完美融合。套房設施完善，是尊尚旅者的下榻首選。酒店擁有5間備受推崇的餐廳。從米芝蓮推薦中餐廳[粵]，到招牌牛扒館海岸扒房，賓客嚐遍各類美味珍饈之時，亦可飽覽壯麗優美的海上風光。 無論是黃金泳灘秀美的海岸景緻，還是屯門（Tuen Mun）風景怡人的遠足徑，置身於香港黃金海岸酒店，可輕鬆擁抱大自然，盡享自然之美。,https://www.kkday.com/zh-tw/product/118231,5008,20220318,4.4,86,港澳,"['飯店', '當地美食']",,
中英法文導覽｜Tokyo FooDrink Tour・東京築地・淺草步行半日遊,讓當地導遊帶您在築地市場場外品嚐各式美食，體驗傳統的日本飲食文化，更會帶您到東京必去的淺草，拜訪日本最古老的觀音寺——淺草寺，讓 KKday 帶給您半天的充實在地體驗！,https://www.kkday.com/zh-tw/product/12158,3512,20220317,4.75,4,日本,"['一日遊', '當地美食', '城市觀光']",,
迪拜iFly Dubai室內跳傘體驗,在世界上第一個雙垂直風洞中進行兩輪室內跳傘. 觀看由國際Bodyflight協會認證的教練進行的飛行前演示. 掌握不同的動作，例如自由飛行，八向編隊跳傘和垂直相對.,https://www.kkday.com/zh-tw/product/33294,1164,20220318,0,0,阿拉伯聯合大公國,['景點門票'],,
美西冬季三天兩夜｜錫安國家公園＆紀念碑谷＆大峽谷國家公園｜拉斯維加斯出發,從拉斯維加斯出發，遊錫安公園、紀念碑谷與大峽谷國家公園，親眼感受豐富地貌與色彩變化，在三天内感受大自然以及國家公園的美麗,https://www.kkday.com/zh-tw/product/20021,22588,20220321,0,0,美國,"['多日遊', '自然生態']",,
21/22 KKday Welli Hilli 經典滑雪遊,"光是想象就令人興奮又幸福的 Welihilli Park 的冬天！從滑雪場開放到關閉,滑雪者們的刺激和快樂正式展開，現在就安全地乘坐私人接駁車輛去 Welihilli Park 吧！",https://www.kkday.com/zh-tw/product/124096,8524,20220317,0,0,韓國,"['刺激冒險', '專車接送', '私人團&包車']",,
Tour of Pompeii and Mount Vesuvius from Naples,Enjoy a small group tour to the Pompeii excavations site with pick-up from your hotel or accommodation in Naples. Enjoy lunch with pizza included in the price. Visit the Vesuvius National Park with its height of 1000 meters.,https://www.kkday.com/zh-tw/product/117726,3224,20220401,0,0,義大利,['景點門票'],,
Private Turkish Art Marbling or Calligraphy,Private Turkish Marbling or Calligraphy Class,https://www.kkday.com/zh-tw/product/24738,3040,20220319,0,0,土耳其,['私人團&包車'],,
【KKday快閃優惠低至36折】港麗酒店住宿連餐飲套餐優惠｜Conrad Hong Kong,香港港麗酒店Conrad Hong Kong聳立於金鐘高端購物娛樂中心太古廣場之上，樓高61層，是地處香港商業樞紐的豪華酒店。擁有467間豪華客房及45間尊貴套房的香港港麗酒店，屢獲國際殊榮，為商務及旅遊人士提供環境舒適、設施完善及服務殷勤的奢華酒店選擇。酒店設六間餐廳及酒吧為客人帶來環球滋味，健身室及戶外恆溫泳池讓客人擁抱健康新猷。,https://www.kkday.com/zh-tw/product/114425-conrad-hong-kong-staycation-package,6488,20220316,4.31,1038,港澳,['飯店'],,
美國紐約｜現代藝術博物館 MoMA 門票,提前預訂紐約 MoMA 現代藝術博物館門票，不需排隊購購票，現場出示電子憑證即可掃描入場，親眼見證藝術名畫，舉凡歐洲現代藝術珍藏品，亦或是電影及工業設計名作，梵谷、畢卡索、莫內等知名藝術家之作都能近距離欣賞、一睹芳澤，是現代藝術的重要場館。,https://www.kkday.com/zh-tw/product/20573,568,20220315,4.89,79,美國,"['景點門票', '博物館&展覽']",,
澳洲雪梨餐廳訂位 | 雪梨塔旋轉自助餐廳,澳洲雪梨塔旋轉自助餐廳 Sydney Tower Buffet 訂位，鄰近地鐵市政廳站 Town Hall Station 步行約 5 - 10 分鐘！透過 KKday 購買並事先預定當天位置，到現場以手機出示電子憑證報到劃位，即可登塔享用自助餐，並同時 360 度飽覽達令港、環形碼頭等雪梨經典美景，享受視覺與味覺的雙重體驗。,https://www.kkday.com/zh-tw/product/6094-sydney-tower-buffet-revolving-restaurant,1430,20220317,3.97,389,澳洲,"['當地美食', '餐廳訂位', '特色行程']",,
【香港迪士尼餐廳】香港迪士尼樂園優惠餐券（電子票）,透過 KKday 線上預訂香港迪士尼樂園餐券，以手機出示 QR code 即可快速兌換實體餐券，以較現場更優惠的價格購買園內美味餐點；你可選擇包含午、晚餐與點心的組合，以及孩童專屬的兒童餐，在暢遊明日世界、幻想世界、探險世界與迷離莊園等不同園區時，隨心所欲挑選喜歡的餐廳用餐，並在園內各處的戶外小食亭兌換爆米花或冰淇淋，感受迪士尼樂園的夢幻氛圍之餘，更不錯過這些精緻可口的餐點！,https://www.kkday.com/zh-tw/product/20967-hong-kong-disneyland-meal-vouchers,329,20220422,4.59,1583,港澳,"['當地美食', '主題樂園']",,
澳洲雪梨近郊 | Skydive Australia 臥龍崗極限運動高空跳傘體驗,"透過 KKday 預訂澳洲雪梨近郊臥龍崗 Wollongong 高空跳傘極限運動體驗，提供從雪梨出發免費接駁服務！專業教練帶您從 15,000 英尺的高空一躍而下，以不同的角度俯瞰臥龍崗及其周遭景點。",https://www.kkday.com/zh-tw/product/18106-wollongong-skydiving-experience-australia,7522,20220316,4.83,186,澳洲,"['刺激冒險', '特色行程']",,
新加坡 | 烏敏島紅樹林皮划艇冒險,專為所有冒險者而設計，這個4小時的冒險之旅是您對烏敏島紅樹林的完美初體驗！在烏敏島上探索新加坡的自然風光，在茂密的紅樹林中划槳，並欣賞採石場湖泊，椰子林和迷人的原生動物。,https://www.kkday.com/zh-tw/product/100780-pulau-ubin-mangrove-kayaking-singapore,2067,20220322,4.8,5,新加坡,"['戶外休閒', '自然生態']",,
KKday獨家優惠促銷] 馬來西亞城中城水族館,快來拜訪馬來西亞城中城水族館，這裡不僅有馬來西亞最大，容量達250萬升鹹水的水族箱，還能和紅腹食人魚、亞洲小爪水獺及鱟，等等海洋生物相見歡。並在長達90米長的水底隧道內，讓你更近距離的接觸更多海洋生物。,https://www.kkday.com/zh-tw/product/18792-aquaria-klcc-kuala-lumpur-ticket,305,20220315,4.53,339,馬來西亞,"['景點門票', '主題樂園', '自然生態']",,
【KKday獨家】新加坡g.spa 24 小時水療休閒中心,g.spa的水療設施目標在於讓您的水療體驗更完善！在這裡您可以選擇冷水或溫水池，或者是享受桑拿後在自然風的用餐區享用美味的一餐，立即在KKday預訂您的美好SPA體驗。,https://www.kkday.com/zh-tw/product/38251-gspa-relaxation-centre-admission-voucher,1055,20220315,4.58,65,新加坡,"['身心療育', '特色行程', '交通票券']",,
法國巴黎｜奧塞美術館＆橘園美術館套票,線上購買套票，跳過排隊人潮，參觀奧塞美術館及橘園美術館各自收藏的印象派大師畫作，您能親眼欣賞到梵高、莫內、高更與雷諾瓦等大師名作，甚至在橘園美術館中欣賞環繞展廳內的巨幅「睡蓮」。,https://www.kkday.com/zh-tw/product/117115,620,20220317,4.89,9,法國,['景點門票'],,
【新加坡紓壓俱樂部】Axe Factor 擲斧體驗,想要體驗刺激的室內遊戲嗎？新加坡的 Axe Factor 擲斧體驗滿足你的要求，這項風靡美洲的人氣運動，現場將由專業教練帶領，不僅可以訓練手眼協調能力，還可以連同你的煩惱一起扔到九霄雲外，感受擲斧得分的快感。,https://www.kkday.com/zh-tw/product/25770-the-axe-factor-singapore,612,20220315,4.83,6,新加坡,"['刺激冒險', '運動賽事', '交通票券']",,
泰國普吉島｜Let's Relax Spa 泰式按摩體驗｜泰國按摩推薦,提前預約普吉島 Let's relax spa 按摩體驗，你將以實惠價格享受多種超值又划算的按摩服務，不必擔心客滿，還可自行選擇地點便捷的分店體驗，享受按摩師嫻熟的技巧與最優質的服務，徹底放鬆身心靈。,https://www.kkday.com/zh-tw/product/11921-lets-relax-spa-massage-voucher-phuket,503,20220315,4.4,323,泰國,['身心療育'],,
日本．沖繩｜慶良間群島賞鯨｜那霸、北谷出發,立即預約 KKday 沖繩冬季超人氣慶良間群島賞鯨行程！冬天都會到慶良間群島繁殖的座頭鯨群，能見率高達 98 ％。那霸、北谷兩地出發，還有免費的飯店接送服務，輕鬆就能與座頭鯨群近距離接觸。,https://www.kkday.com/zh-tw/product/20223,1162,20220319,4.45,146,日本,"['水上活動', '特色行程', '自然生態']",,
【防疫居家活動】迷你積木生態魚缸 DIY材料包｜舒緩壓力擺設生態缸DIY 材料包 ｜ 積木迷你生態缸Workshop｜悠心之旅,生態缸的運作方式像是一個微型世界，不以人工去控制或限制的生物法則，只要有適當的照明，藻類和細小的蝦及蝸牛，可以在這樣的系統內生存一段很長時間。生態缸內的所有生物(包括水、氧氣、二氧化碳、小蝦、海藻和硝化細菌等) 一樣都不可以缺少， 因為它們都是互助互賴的。 生態缸有助上班族減壓，長時間在辦公室，每天盯著一成不變的辦公桌，壓力愈來愈大，這時候就需要改變辦公桌的擺飾。疲累時看到小魚小蝦悠遊、水草隨著水流輕飄，心情也跟著放鬆，讓辦公室空間多了綠色活力，瞬間療癒了煩躁的工作壓力。,https://www.kkday.com/zh-tw/product/38818-mini-lego-aquarium-workshop,907,20220316,4.73,45,港澳,"['DIY課程', '身心療育', '特色行程']",,
紐約行動劇院｜ THE RIDE 娛樂觀光巴士之旅,現在訂購紐約 THE RIDE 娛樂觀光巴士之旅，搭上斥資百萬美元打造的豪華影音巴士，從偌大的巴士落地窗，宛如觀看電影般地欣賞安排在城市各個景點角落的多元表演，幽默的主持人將帶領乘客歡樂地經過時代廣場、中央車站等知名地標，體驗難忘的行動劇場饗宴！,https://www.kkday.com/zh-tw/product/18751,2159,20220316,4.57,14,美國,"['特色表演', '特色行程', '城市觀光']",,
